playerLabel,question,answer
Jhon Culma,Jhon Culma的出生日期是什么？,1981-03-17
Jhon Culma,Jhon Culma来自哪个国家？,哥伦比亚
Jhon Culma,Jhon Culma的身高是多少？,179.0
Jhon Culma,Jhon Culma的性别是什么？,男
阿列克西斯·泰博,阿列克西斯·泰博的出生日期是什么？,1985-03-17
阿列克西斯·泰博,阿列克西斯·泰博来自哪个国家？,法國
阿列克西斯·泰博,阿列克西斯·泰博的身高是多少？,185.0
阿列克西斯·泰博,阿列克西斯·泰博的性别是什么？,男
布鲁诺·格罗吉,布鲁诺·格罗吉的出生日期是什么？,1983-04-26
布鲁诺·格罗吉,布鲁诺·格罗吉来自哪个国家？,法國
布鲁诺·格罗吉,布鲁诺·格罗吉的身高是多少？,171.0
布鲁诺·格罗吉,布鲁诺·格罗吉的性别是什么？,男
Jonathan Ayité,Jonathan Ayité的出生日期是什么？,1985-07-21
Jonathan Ayité,Jonathan Ayité来自哪个国家？,法國
Jonathan Ayité,Jonathan Ayité的身高是多少？,184.0
Jonathan Ayité,Jonathan Ayité的性别是什么？,男
Jonathan Ayité,Jonathan Ayité的出生日期是什么？,1985-07-22
Jonathan Ayité,Jonathan Ayité来自哪个国家？,法國
Jonathan Ayité,Jonathan Ayité的身高是多少？,184.0
Jonathan Ayité,Jonathan Ayité的性别是什么？,男
Jonathan Ayité,Jonathan Ayité的出生日期是什么？,1985-07-21
Jonathan Ayité,Jonathan Ayité来自哪个国家？,多哥
Jonathan Ayité,Jonathan Ayité的身高是多少？,184.0
Jonathan Ayité,Jonathan Ayité的性别是什么？,男
Jonathan Ayité,Jonathan Ayité的出生日期是什么？,1985-07-22
Jonathan Ayité,Jonathan Ayité来自哪个国家？,多哥
Jonathan Ayité,Jonathan Ayité的身高是多少？,184.0
Jonathan Ayité,Jonathan Ayité的性别是什么？,男
Tripy Makonda,Tripy Makonda的出生日期是什么？,1990-01-24
Tripy Makonda,Tripy Makonda来自哪个国家？,法國
Tripy Makonda,Tripy Makonda的性别是什么？,男
Tripy Makonda,Tripy Makonda的出生日期是什么？,1990-01-24
Tripy Makonda,Tripy Makonda来自哪个国家？,剛果共和國
Tripy Makonda,Tripy Makonda的性别是什么？,男
Richard Soumah,Richard Soumah的出生日期是什么？,1986-10-06
Richard Soumah,Richard Soumah来自哪个国家？,法國
Richard Soumah,Richard Soumah的身高是多少？,177.0
Richard Soumah,Richard Soumah的性别是什么？,男
Fitz Hall,Fitz Hall的出生日期是什么？,1980-12-20
Fitz Hall,Fitz Hall来自哪个国家？,英国
Fitz Hall,Fitz Hall的身高是多少？,193.0
Fitz Hall,Fitz Hall的性别是什么？,男
費爾南多·弗雷斯蒂耶里,費爾南多·弗雷斯蒂耶里的出生日期是什么？,1990-01-15
費爾南多·弗雷斯蒂耶里,費爾南多·弗雷斯蒂耶里来自哪个国家？,阿根廷
費爾南多·弗雷斯蒂耶里,費爾南多·弗雷斯蒂耶里的身高是多少？,173.0
費爾南多·弗雷斯蒂耶里,費爾南多·弗雷斯蒂耶里的性别是什么？,男
費爾南多·弗雷斯蒂耶里,費爾南多·弗雷斯蒂耶里的出生日期是什么？,1990-01-16
費爾南多·弗雷斯蒂耶里,費爾南多·弗雷斯蒂耶里来自哪个国家？,阿根廷
費爾南多·弗雷斯蒂耶里,費爾南多·弗雷斯蒂耶里的身高是多少？,173.0
費爾南多·弗雷斯蒂耶里,費爾南多·弗雷斯蒂耶里的性别是什么？,男
曼努埃尔·阿穆尼亚,曼努埃尔·阿穆尼亚的出生日期是什么？,1977-05-19
曼努埃尔·阿穆尼亚,曼努埃尔·阿穆尼亚来自哪个国家？,西班牙
曼努埃尔·阿穆尼亚,曼努埃尔·阿穆尼亚的身高是多少？,1.93
曼努埃尔·阿穆尼亚,曼努埃尔·阿穆尼亚的性别是什么？,男
李·霍德森,李·霍德森的出生日期是什么？,1991-10-02
李·霍德森,李·霍德森来自哪个国家？,英国
李·霍德森,李·霍德森的身高是多少？,173.0
李·霍德森,李·霍德森的性别是什么？,男
约翰·尤斯塔斯,约翰·尤斯塔斯的出生日期是什么？,1979-11-03
约翰·尤斯塔斯,约翰·尤斯塔斯来自哪个国家？,英国
约翰·尤斯塔斯,约翰·尤斯塔斯的身高是多少？,178.0
约翰·尤斯塔斯,约翰·尤斯塔斯的性别是什么？,男
纽顿,纽顿的出生日期是什么？,1990-03-14
纽顿,纽顿来自哪个国家？,巴西
纽顿,纽顿的身高是多少？,182.0
纽顿,纽顿的性别是什么？,男
馬克·耶迪斯,馬克·耶迪斯的出生日期是什么？,1985-01-11
馬克·耶迪斯,馬克·耶迪斯来自哪个国家？,愛爾蘭共和國
馬克·耶迪斯,馬克·耶迪斯的身高是多少？,175.0
馬克·耶迪斯,馬克·耶迪斯的性别是什么？,男
喬納森·霍格,喬納森·霍格的出生日期是什么？,1988-12-06
喬納森·霍格,喬納森·霍格来自哪个国家？,英国
喬納森·霍格,喬納森·霍格的身高是多少？,170.0
喬納森·霍格,喬納森·霍格的性别是什么？,男
特罗伊·迪尼,特罗伊·迪尼的出生日期是什么？,1988-06-29
特罗伊·迪尼,特罗伊·迪尼来自哪个国家？,英国
特罗伊·迪尼,特罗伊·迪尼的身高是多少？,183.0
特罗伊·迪尼,特罗伊·迪尼的性别是什么？,男
克里斯·埃维鲁莫,克里斯·埃维鲁莫的出生日期是什么？,1978-08-01
克里斯·埃维鲁莫,克里斯·埃维鲁莫来自哪个国家？,英国
克里斯·埃维鲁莫,克里斯·埃维鲁莫的身高是多少？,191.0
克里斯·埃维鲁莫,克里斯·埃维鲁莫的性别是什么？,男
Steve Leo Beleck,Steve Leo Beleck的出生日期是什么？,1993-02-10
Steve Leo Beleck,Steve Leo Beleck来自哪个国家？,喀麦隆
Steve Leo Beleck,Steve Leo Beleck的身高是多少？,188.0
Steve Leo Beleck,Steve Leo Beleck的性别是什么？,男
斯蒂芬·麥克金,斯蒂芬·麥克金的出生日期是什么？,1988-12-02
斯蒂芬·麥克金,斯蒂芬·麥克金来自哪个国家？,英国
斯蒂芬·麥克金,斯蒂芬·麥克金的性别是什么？,男
肖恩·莫瑞,肖恩·莫瑞的出生日期是什么？,1993-10-11
肖恩·莫瑞,肖恩·莫瑞来自哪个国家？,英国
肖恩·莫瑞,肖恩·莫瑞的身高是多少？,176.0
肖恩·莫瑞,肖恩·莫瑞的性别是什么？,男
丹尼爾·普蒂爾,丹尼爾·普蒂爾的出生日期是什么？,1985-09-27
丹尼爾·普蒂爾,丹尼爾·普蒂爾来自哪个国家？,捷克
丹尼爾·普蒂爾,丹尼爾·普蒂爾的身高是多少？,183.0
丹尼爾·普蒂爾,丹尼爾·普蒂爾的性别是什么？,男
Prince Buaben,Prince Buaben的出生日期是什么？,1988-04-23
Prince Buaben,Prince Buaben来自哪个国家？,迦納
Prince Buaben,Prince Buaben的身高是多少？,178.0
Prince Buaben,Prince Buaben的性别是什么？,男
马泰伊·维德拉,马泰伊·维德拉的出生日期是什么？,1992-05-01
马泰伊·维德拉,马泰伊·维德拉来自哪个国家？,捷克
马泰伊·维德拉,马泰伊·维德拉的身高是多少？,180.0
马泰伊·维德拉,马泰伊·维德拉的性别是什么？,男
伊克基·安亞,伊克基·安亞的出生日期是什么？,1988-01-03
伊克基·安亞,伊克基·安亞来自哪个国家？,英国
伊克基·安亞,伊克基·安亞的身高是多少？,170.0
伊克基·安亞,伊克基·安亞的性别是什么？,男
伊克基·安亞,伊克基·安亞的出生日期是什么？,1988-01-03
伊克基·安亞,伊克基·安亞来自哪个国家？,羅馬尼亞
伊克基·安亞,伊克基·安亞的身高是多少？,170.0
伊克基·安亞,伊克基·安亞的性别是什么？,男
伊克基·安亞,伊克基·安亞的出生日期是什么？,1988-01-03
伊克基·安亞,伊克基·安亞来自哪个国家？,奈及利亞
伊克基·安亞,伊克基·安亞的身高是多少？,170.0
伊克基·安亞,伊克基·安亞的性别是什么？,男
Almen Abdi,Almen Abdi的出生日期是什么？,1986-10-21
Almen Abdi,Almen Abdi来自哪个国家？,瑞士
Almen Abdi,Almen Abdi的身高是多少？,182.0
Almen Abdi,Almen Abdi的性别是什么？,男
Almen Abdi,Almen Abdi的出生日期是什么？,1986-10-21
Almen Abdi,Almen Abdi来自哪个国家？,科索沃
Almen Abdi,Almen Abdi的身高是多少？,182.0
Almen Abdi,Almen Abdi的性别是什么？,男
馬爾科·卡塞蒂,馬爾科·卡塞蒂的出生日期是什么？,1977-05-29
馬爾科·卡塞蒂,馬爾科·卡塞蒂来自哪个国家？,意大利
馬爾科·卡塞蒂,馬爾科·卡塞蒂的身高是多少？,187.0
馬爾科·卡塞蒂,馬爾科·卡塞蒂的性别是什么？,男
康納·史密斯,康納·史密斯的出生日期是什么？,1993-02-18
康納·史密斯,康納·史密斯来自哪个国家？,愛爾蘭共和國
康納·史密斯,康納·史密斯的性别是什么？,男
喬納森·邦德,喬納森·邦德的出生日期是什么？,1993-05-19
喬納森·邦德,喬納森·邦德来自哪个国家？,英国
喬納森·邦德,喬納森·邦德的身高是多少？,193.0
喬納森·邦德,喬納森·邦德的性别是什么？,男
托米·霍班,托米·霍班的出生日期是什么？,1994-01-24
托米·霍班,托米·霍班来自哪个国家？,英国
托米·霍班,托米·霍班的身高是多少？,189.0
托米·霍班,托米·霍班的性别是什么？,男
阿莱克斯·盖茹,阿莱克斯·盖茹的出生日期是什么？,1982-03-11
阿莱克斯·盖茹,阿莱克斯·盖茹来自哪个国家？,西班牙
阿莱克斯·盖茹,阿莱克斯·盖茹的身高是多少？,188.0
阿莱克斯·盖茹,阿莱克斯·盖茹的性别是什么？,男
Geoffrey Mujangi Bia,Geoffrey Mujangi Bia的出生日期是什么？,1989-08-12
Geoffrey Mujangi Bia,Geoffrey Mujangi Bia来自哪个国家？,比利時
Geoffrey Mujangi Bia,Geoffrey Mujangi Bia的身高是多少？,175.0
Geoffrey Mujangi Bia,Geoffrey Mujangi Bia的性别是什么？,男
Geoffrey Mujangi Bia,Geoffrey Mujangi Bia的出生日期是什么？,1989-08-12
Geoffrey Mujangi Bia,Geoffrey Mujangi Bia来自哪个国家？,刚果民主共和国
Geoffrey Mujangi Bia,Geoffrey Mujangi Bia的身高是多少？,175.0
Geoffrey Mujangi Bia,Geoffrey Mujangi Bia的性别是什么？,男
Geoffrey Mujangi Bia,Geoffrey Mujangi Bia的出生日期是什么？,1989-08-12
Geoffrey Mujangi Bia,Geoffrey Mujangi Bia来自哪个国家？,薩伊
Geoffrey Mujangi Bia,Geoffrey Mujangi Bia的身高是多少？,175.0
Geoffrey Mujangi Bia,Geoffrey Mujangi Bia的性别是什么？,男
克里斯蒂安·巴托基奧,克里斯蒂安·巴托基奧的出生日期是什么？,1992-02-10
克里斯蒂安·巴托基奧,克里斯蒂安·巴托基奧来自哪个国家？,阿根廷
克里斯蒂安·巴托基奧,克里斯蒂安·巴托基奧的身高是多少？,169.0
克里斯蒂安·巴托基奧,克里斯蒂安·巴托基奧的性别是什么？,男
納撒尼爾·查洛巴,納撒尼爾·查洛巴的出生日期是什么？,1994-12-12
納撒尼爾·查洛巴,納撒尼爾·查洛巴来自哪个国家？,英国
納撒尼爾·查洛巴,納撒尼爾·查洛巴的身高是多少？,187.0
納撒尼爾·查洛巴,納撒尼爾·查洛巴的性别是什么？,男
納撒尼爾·查洛巴,納撒尼爾·查洛巴的出生日期是什么？,1994-12-12
納撒尼爾·查洛巴,納撒尼爾·查洛巴来自哪个国家？,塞拉利昂
納撒尼爾·查洛巴,納撒尼爾·查洛巴的身高是多少？,187.0
納撒尼爾·查洛巴,納撒尼爾·查洛巴的性别是什么？,男
喬爾·埃克斯特蘭,喬爾·埃克斯特蘭的出生日期是什么？,1989-02-04
喬爾·埃克斯特蘭,喬爾·埃克斯特蘭来自哪个国家？,瑞典
喬爾·埃克斯特蘭,喬爾·埃克斯特蘭的身高是多少？,188.0
喬爾·埃克斯特蘭,喬爾·埃克斯特蘭的性别是什么？,男
Jean-Alain Fanchone,Jean-Alain Fanchone的出生日期是什么？,1988-09-02
Jean-Alain Fanchone,Jean-Alain Fanchone来自哪个国家？,法國
Jean-Alain Fanchone,Jean-Alain Fanchone的身高是多少？,183.0
Jean-Alain Fanchone,Jean-Alain Fanchone的性别是什么？,男
蕾切尔·布朗,蕾切尔·布朗的出生日期是什么？,1980-07-02
蕾切尔·布朗,蕾切尔·布朗来自哪个国家？,英国
蕾切尔·布朗,蕾切尔·布朗的身高是多少？,1.7
蕾切尔·布朗,蕾切尔·布朗的性别是什么？,女
西沃恩·张伯伦,西沃恩·张伯伦的出生日期是什么？,1983-08-15
西沃恩·张伯伦,西沃恩·张伯伦来自哪个国家？,英国
西沃恩·张伯伦,西沃恩·张伯伦的身高是多少？,1.8
西沃恩·张伯伦,西沃恩·张伯伦的性别是什么？,女
霍普·鲍威尔,霍普·鲍威尔的出生日期是什么？,1966-12-08
霍普·鲍威尔,霍普·鲍威尔来自哪个国家？,英国
霍普·鲍威尔,霍普·鲍威尔的性别是什么？,女
卡伦·巴兹利,卡伦·巴兹利的出生日期是什么？,1984-10-14
卡伦·巴兹利,卡伦·巴兹利来自哪个国家？,美國
卡伦·巴兹利,卡伦·巴兹利的身高是多少？,1.82
卡伦·巴兹利,卡伦·巴兹利的性别是什么？,女
凯西·斯托尼,凯西·斯托尼的出生日期是什么？,1982-05-13
凯西·斯托尼,凯西·斯托尼来自哪个国家？,英国
凯西·斯托尼,凯西·斯托尼的身高是多少？,173.0
凯西·斯托尼,凯西·斯托尼的性别是什么？,女
Rachel Unitt,Rachel Unitt的出生日期是什么？,1982-05-05
Rachel Unitt,Rachel Unitt来自哪个国家？,英国
Rachel Unitt,Rachel Unitt的身高是多少？,1.72
Rachel Unitt,Rachel Unitt的性别是什么？,女
Rachel Unitt,Rachel Unitt的出生日期是什么？,1982-06-05
Rachel Unitt,Rachel Unitt来自哪个国家？,英国
Rachel Unitt,Rachel Unitt的身高是多少？,1.72
Rachel Unitt,Rachel Unitt的性别是什么？,女
史特夫·休頓,史特夫·休頓的出生日期是什么？,1988-04-23
史特夫·休頓,史特夫·休頓来自哪个国家？,英国
史特夫·休頓,史特夫·休頓的身高是多少？,174.0
史特夫·休頓,史特夫·休頓的性别是什么？,女
劳拉·巴西特,劳拉·巴西特的出生日期是什么？,1983-08-02
劳拉·巴西特,劳拉·巴西特来自哪个国家？,英国
劳拉·巴西特,劳拉·巴西特的身高是多少？,165.0
劳拉·巴西特,劳拉·巴西特的性别是什么？,女
Dunia Susi,Dunia Susi的出生日期是什么？,1987-08-10
Dunia Susi,Dunia Susi来自哪个国家？,英国
Dunia Susi,Dunia Susi的身高是多少？,1.69
Dunia Susi,Dunia Susi的性别是什么？,女
索菲·布拉德利-奥克兰,索菲·布拉德利-奥克兰的出生日期是什么？,1989-10-20
索菲·布拉德利-奥克兰,索菲·布拉德利-奥克兰来自哪个国家？,英国
索菲·布拉德利-奥克兰,索菲·布拉德利-奥克兰的身高是多少？,169.0
索菲·布拉德利-奥克兰,索菲·布拉德利-奥克兰的性别是什么？,女
索菲·布拉德利-奥克兰,索菲·布拉德利-奥克兰的出生日期是什么？,1989-10-21
索菲·布拉德利-奥克兰,索菲·布拉德利-奥克兰来自哪个国家？,英国
索菲·布拉德利-奥克兰,索菲·布拉德利-奥克兰的身高是多少？,169.0
索菲·布拉德利-奥克兰,索菲·布拉德利-奥克兰的性别是什么？,女
克莱尔·拉弗蒂,克莱尔·拉弗蒂的出生日期是什么？,1989-01-11
克莱尔·拉弗蒂,克莱尔·拉弗蒂来自哪个国家？,英国
克莱尔·拉弗蒂,克莱尔·拉弗蒂的身高是多少？,1.64
克莱尔·拉弗蒂,克莱尔·拉弗蒂的性别是什么？,女
蕾切尔·扬基,蕾切尔·扬基的出生日期是什么？,1979-11-01
蕾切尔·扬基,蕾切尔·扬基来自哪个国家？,英国
蕾切尔·扬基,蕾切尔·扬基的身高是多少？,1.66
蕾切尔·扬基,蕾切尔·扬基的性别是什么？,女
法拉·威廉姆斯,法拉·威廉姆斯的出生日期是什么？,1984-01-25
法拉·威廉姆斯,法拉·威廉姆斯来自哪个国家？,英国
法拉·威廉姆斯,法拉·威廉姆斯的身高是多少？,164.0
法拉·威廉姆斯,法拉·威廉姆斯的性别是什么？,女
卡伦·卡尼,卡伦·卡尼的出生日期是什么？,1987-08-01
卡伦·卡尼,卡伦·卡尼来自哪个国家？,英国
卡伦·卡尼,卡伦·卡尼的身高是多少？,162.0
卡伦·卡尼,卡伦·卡尼的性别是什么？,女
吉尔·斯科特,吉尔·斯科特的出生日期是什么？,1987-02-02
吉尔·斯科特,吉尔·斯科特来自哪个国家？,英国
吉尔·斯科特,吉尔·斯科特的身高是多少？,181.0
吉尔·斯科特,吉尔·斯科特的性别是什么？,女
安妮塔·阿桑特,安妮塔·阿桑特的出生日期是什么？,1985-04-27
安妮塔·阿桑特,安妮塔·阿桑特来自哪个国家？,英国
安妮塔·阿桑特,安妮塔·阿桑特的身高是多少？,167.0
安妮塔·阿桑特,安妮塔·阿桑特的性别是什么？,女
埃妮奥拉·阿卢科,埃妮奥拉·阿卢科的出生日期是什么？,1987-02-21
埃妮奥拉·阿卢科,埃妮奥拉·阿卢科来自哪个国家？,英国
埃妮奥拉·阿卢科,埃妮奥拉·阿卢科的身高是多少？,159.0
埃妮奥拉·阿卢科,埃妮奥拉·阿卢科的性别是什么？,女
埃伦·怀特,埃伦·怀特的出生日期是什么？,1989-05-09
埃伦·怀特,埃伦·怀特来自哪个国家？,英国
埃伦·怀特,埃伦·怀特的身高是多少？,170.0
埃伦·怀特,埃伦·怀特的性别是什么？,女
蕾切尔·威廉斯,蕾切尔·威廉斯的出生日期是什么？,1988-01-10
蕾切尔·威廉斯,蕾切尔·威廉斯来自哪个国家？,英国
